0	2.26337892490119
1	1.85402518407679
2	1.51949388989272
3	1.2579144743083
4	1.06616934105025
5	0.939893840767928
6	0.873476295878035
7	0.86005798757764
8	0.891533143986448
9	0.95854896499153
10	1.0505055974026
11	1.15555615979673
12	1.26060671767363
13	1.36565728232637
14	1.47070784020327
15	1.5757584025974
16	1.68080896781479
17	1.78585953416149
18	1.89091009994353
19	1.99596066346697
20	2.10101122303783
21	2.20606177696217
22	2.31111233653303
23	2.41616290005647
24	2.52121346583851
25	2.62626403218521
26	2.7313145974026
27	2.83636515979672
28	2.94141571767363
29	3.04646628232637
30	3.15151684020328
31	3.2565674025974
32	3.36161796781479
33	3.46666853416149
34	3.57171909994353
35	3.67676966346697
36	3.78182022303783
37	3.88687077696217
38	3.99192133653303
39	4.09697188819876
40	4.2020224432524
41	4.307073
42	4.4121235567476
43	4.51717411180124
44	4.62222466346697
45	4.72727522303783
46	4.83232577696217
47	4.93737633653303
48	5.04242690005646
49	5.14747746583851
50	5.25252803218521
51	5.3575785974026
52	5.46262915979672
53	5.56767971767363
54	5.67273028232637
55	5.77778084020328
56	5.8828314025974
57	5.98788196781479
58	6.09293253416149
59	6.19798309994353
60	6.30303366346697
61	6.40808422303783
62	6.51313477696217
63	6.61818533653303
64	6.72323588819876
65	6.8282864432524
66	6.933337
67	7.0383875567476
68	7.14343811180124
69	7.24848866346697
70	7.35353922303783
71	7.45858977696217
72	7.56364033653303
73	7.66869090005646
74	7.77374146583851
75	7.87879203218521
76	7.9838425974026
77	8.08889315979672
78	8.19394371767363
79	8.29899428232637
80	8.40404484020327
81	8.5090954025974
82	8.61414596781479
83	8.71919653416149
84	8.82424709994354
85	8.92929766346697
86	9.03434822303783
87	9.13939877696217
88	9.24444933653303
89	9.34949990005647
90	9.45455046583851
91	9.55960103218521
92	9.6646515974026
93	9.76970215979673
94	9.87475271767363
95	9.97980328232637
96	10.0848538402033
97	10.1899044025974
98	10.2949549678148
99	10.4000055341615
100	10.5050560999435
101	10.610106663467
102	10.7151572230378
103	10.8202077769622
104	10.925258336533
105	11.0303088881988
106	11.1353594432524
107	11.24041
108	11.3454605567476
109	11.4505111118012
110	11.555561663467
111	11.6606122230378
112	11.7656627769622
113	11.870713336533
114	11.9757639000565
115	12.0808144658385
116	12.1858650321852
117	12.2909155974026
118	12.3959661597967
119	12.5010167176736
120	12.6060672823264
121	12.7111178402033
122	12.8161684025974
123	12.9212189678148
124	13.0262695341615
125	13.1313200999435
126	13.236370663467
127	13.3414212230378
128	13.4464717769622
129	13.551522336533
130	13.6565728881988
131	13.7616234432524
132	13.866674
133	13.9717245567476
134	14.0767751118012
135	14.181825663467
136	14.2868762230378
137	14.3919267769622
138	14.496977336533
139	14.6020279000565
140	14.7070784658385
141	14.8121290321852
142	14.9171795974026
143	15.0222301597967
144	15.1272807176736
145	15.2323312823264
146	15.3373818402033
147	15.4424324025974
148	15.5474829678148
149	15.6525335341615
150	15.7575840999435
151	15.862634663467
152	15.9676852230378
153	16.0727357769622
154	16.177786336533
155	16.2828369000565
156	16.3878874658385
157	16.4929380321852
158	16.5979885974026
159	16.7030391597967
160	16.8080897176736
161	16.9131402823264
162	17.0181908402033
163	17.1232414025974
164	17.2282919678148
165	17.3333425341615
166	17.4383930999435
167	17.543443663467
168	17.6484942230378
169	17.7535447769622
170	17.858595336533
171	17.9632987538114
172	18.0545941677019
173	18.1206677453416
174	18.1509527069452
175	18.1361293009599
176	18.0681248289102
177	17.9401136335404
178	17.7465170858272
179	17.483003609825
180	17.1464886578204
181	16.7351347351779
182	16.2483513754941
183	15.6867951654433
184	15.0523697199322
185	14.3482257069452
186	13.5787608356861
187	12.7496198435912
188	11.8676945211745
189	10.9411236871824
190	9.97929321343874
191	9.00592993280632
192	8.04476067814794
193	7.11913208752118
194	6.238396959345
195	5.41066106380576
196	4.64278311801242
197	3.94037481084133
198	3.30780077809147
199	2.74817862732919
200	2.26337892490119
201	1.85402518407679
202	1.51949388989272
203	1.2579144743083
204	1.06616934105025
205	0.939893840767928
206	0.873476295878035
207	0.86005798757764
208	0.891533143986448
209	0.95854896499153
210	1.0505055974026
211	1.15555615979673
212	1.26060671767363
213	1.36565728232637
214	1.47070784020327
215	1.5757584025974
216	1.68080896781479
217	1.78585953416149
218	1.89091009994353
219	1.99596066346697
220	2.10101122303783
221	2.20606177696217
222	2.31111233653303
223	2.41616290005647
224	2.52121346583851
225	2.62626403218521
226	2.7313145974026
227	2.83636515979672
228	2.94141571767363
229	3.04646628232637
230	3.15151684020328
231	3.2565674025974
232	3.36161796781479
233	3.46666853416149
234	3.57171909994353
235	3.67676966346697
236	3.78182022303783
237	3.88687077696217
238	3.99192133653303
239	4.09697188819876
240	4.2020224432524
241	4.307073
242	4.4121235567476
243	4.51717411180124
244	4.62222466346697
245	4.72727522303783
246	4.83232577696217
247	4.93737633653303
248	5.04242690005646
249	5.14747746583851
250	5.25252803218521
251	5.3575785974026
252	5.46262915979672
253	5.56767971767363
254	5.67273028232637
255	5.77778084020328
256	5.8828314025974
257	5.98788196781479
258	6.09293253416149
259	6.19798309994353
260	6.30303366346697
261	6.40808422303783
262	6.51313477696217
263	6.61818533653303
264	6.72323588819876
265	6.8282864432524
266	6.933337
267	7.0383875567476
268	7.14343811180124
269	7.24848866346697
270	7.35353922303783
271	7.45858977696217
272	7.56364033653303
273	7.66869090005646
274	7.77374146583851
275	7.87879203218521
276	7.9838425974026
277	8.08889315979672
278	8.19394371767363
279	8.29899428232637
280	8.40404484020327
281	8.5090954025974
282	8.61414596781479
283	8.71919653416149
284	8.82424709994354
285	8.92929766346697
286	9.03434822303783
287	9.13939877696217
288	9.24444933653303
289	9.34949990005647
290	9.45455046583851
291	9.55960103218521
292	9.6646515974026
293	9.76970215979673
294	9.87475271767363
295	9.97980328232637
296	10.0848538402033
297	10.1899044025974
298	10.2949549678148
299	10.4000055341615
300	10.5050560999435
301	10.610106663467
302	10.7151572230378
303	10.8202077769622
304	10.925258336533
305	11.0303088881988
306	11.1353594432524
307	11.24041
308	11.3454605567476
309	11.4505111118012
310	11.555561663467
311	11.6606122230378
312	11.7656627769622
313	11.870713336533
314	11.9757639000565
315	12.0808144658385
316	12.1858650321852
317	12.2909155974026
318	12.3959661597967
319	12.5010167176736
320	12.6060672823264
321	12.7111178402033
322	12.8161684025974
323	12.9212189678148
324	13.0262695341615
325	13.1313200999435
326	13.236370663467
327	13.3414212230378
328	13.4464717769622
329	13.551522336533
330	13.6565728881988
331	13.7616234432524
332	13.866674
333	13.9717245567476
334	14.0767751118012
335	14.181825663467
336	14.2868762230378
337	14.3919267769622
338	14.496977336533
339	14.6020279000565
340	14.7070784658385
341	14.8121290321852
342	14.9171795974026
343	15.0222301597967
344	15.1272807176736
345	15.2323312823264
346	15.3373818402033
347	15.4424324025974
348	15.5474829678148
349	15.6525335341615
350	15.7575840999435
351	15.862634663467
352	15.9676852230378
353	16.0727357769622
354	16.177786336533
355	16.2828369000565
356	16.3878874658385
357	16.4929380321852
358	16.5979885974026
359	16.7030391597967
360	16.8080897176736
361	16.9131402823264
362	17.0181908402033
363	17.1232414025974
364	17.2282919678148
365	17.3333425341615
366	17.4383930999435
367	17.543443663467
368	17.6484942230378
369	17.7535447769622
370	17.858595336533
371	17.9632987538114
372	18.0545941677019
373	18.1206677453416
374	18.1509527069452
375	18.1361293009599
376	18.0681248289102
377	17.9401136335404
378	17.7465170858272
379	17.483003609825
380	17.1464886578204
381	16.7351347351779
382	16.2483513754941
383	15.6867951654433
384	15.0523697199322
385	14.3482257069452
386	13.5787608356861
387	12.7496198435912
388	11.8676945211745
389	10.9411236871824
390	9.97929321343874
391	9.00592993280632
392	8.04476067814794
393	7.11913208752118
394	6.238396959345
395	5.41066106380576
396	4.64278311801242
397	3.94037481084133
398	3.30780077809147
399	2.74817862732919
